UUID,Transmitting.time,Collecting.time,Longitude,Latitude,Altitude,Altitude..Ellipsoid.,Speed,NED.Speed,Course,Satellite.used,Positioning.mode,HorAccuracy,VerAccuracy,GPS.time.consumption,Data.Source,HDOP,VDOP
efeb37b5945d,2022-04-02T15:56:48.935Z,2022-04-02T14:05:01Z,98.4466176,36.8906144,2977.01,2930.24,23.5,NA,197.5,8,2,0,0,3,[4],1.05,0.9
efeb37b5945d,2022-04-02T15:56:48.94Z,2022-04-02T14:55:59Z,98.4407808,36.8785408,2941.4,2894.65,0.6,NA,70.6,8,2,0,0,3,[1],1.19,0.8
efeb37b5945d,2022-02-24T05:31:39.676Z,2022-02-24T05:28:59Z,99.9211584,26.504688,2299.68,2265.12,0.1,NA,0,8,2,0,0,4,[2],1.07,0.86
efeb37b5945d,2022-02-24T06:11:36.108Z,2022-02-24T06:06:58Z,99.9209984,26.504024,2218.69,2184.13,0.7,NA,291.6,8,2,0,0,4,[2],1.04,0.85
efeb37b5945d,2022-02-24T06:51:30.863Z,2022-02-24T06:41:57Z,99.9211328,26.50416,2211.09,2176.52,2,NA,26.2,8,2,0,0,4,[2],1.07,0.92
efeb37b5945d,2022-02-24T06:56:32.119Z,2022-02-24T06:54:59Z,99.9214528,26.5043072,2178.12,2143.55,0.3,NA,55.6,8,2,0,0,4,[2],1.05,0.96
efeb37b5945d,2022-02-24T07:56:37.541Z,2022-02-24T07:37:57Z,99.921344,26.504128,2165.93,2131.37,1,NA,30.8,8,2,0,0,4,[2],0.97,0.93
efeb37b5945d,2022-02-24T08:31:35.588Z,2022-02-24T08:13:58Z,99.9212736,26.5040416,2169.57,2135,0.5,NA,275.6,8,2,0,0,4,[2],1.02,0.84
efeb37b5945d,2022-02-24T08:36:29.511Z,2022-02-24T08:34:57Z,99.9212288,26.5039552,2196.88,2162.31,1.3,NA,336.6,8,2,0,0,4,[2],1.05,0.8
efeb37b5945d,2022-02-24T08:51:33.329Z,2022-02-24T08:39:57Z,99.9213184,26.5039728,2173.74,2139.17,0.8,NA,2.1,8,2,0,0,4,[2],1.06,0.79
efeb37b5945d,2022-03-10T15:57:37.914Z,2022-03-10T00:55:59Z,100.2398784,34.470688,4171.53,4130.81,19.2,NA,341.7,8,2,0,0,4,[1],1.05,0.76
efeb37b5945d,2022-03-10T15:57:45.864Z,2022-03-10T04:45:56Z,99.6808576,36.3427168,3024.69,2979.53,0.1,NA,97.9,8,2,0,0,4,[2],0.83,0.95
efeb37b5945d,2022-03-11T06:56:32.734Z,2022-03-11T06:36:57Z,99.6768896,36.3377024,2926.29,2881.14,0.2,NA,0,8,2,0,0,4,[4],0.97,0.83
efeb37b5945d,2022-03-11T06:56:32.737Z,2022-03-11T06:41:57Z,99.6781056,36.338544,2886.31,2841.15,0.2,NA,0,8,2,0,0,4,[2],0.99,0.85
efeb37b5945d,2022-03-12T07:56:50.865Z,2022-03-12T06:56:59Z,99.6712576,36.4212064,2977.43,2932.09,0.1,NA,62.2,8,2,0,0,4,[4],0.89,0.78
efeb37b5945d,2022-03-12T15:57:03.482Z,2022-03-12T13:56:01Z,99.6808832,36.3430976,3102.93,3057.76,0.2,NA,210.2,8,2,0,0,4,[1],0.85,0.85
efeb37b5945d,2022-03-26T07:56:37.997Z,2022-03-26T05:55:56Z,98.4430784,36.8892704,2915.25,2868.48,2.4,NA,21.8,8,2,0,0,4,[1],0.96,0.8
efeb37b5945d,2022-03-28T07:56:33.357Z,2022-03-28T07:55:57Z,98.448288,36.8821632,2925.4,2878.64,0,NA,0,8,2,0,0,4,[1],0.88,0.83
efeb37b5945d,2022-03-28T23:56:24.074Z,2022-03-28T19:55:57Z,98.4505664,36.8806048,2966.03,2919.28,1.7,NA,26.5,8,2,0,0,4,[1],0.92,0.86
efeb37b5945d,2022-03-28T23:56:24.078Z,2022-03-28T23:55:56Z,98.446304,36.8839616,2971.06,2924.31,1.5,NA,30.8,8,2,0,0,4,[1],1.01,0.9
efeb37b5945d,2022-03-29T10:56:38.101Z,2022-03-29T10:35:58Z,98.4551616,36.8836704,2882.57,2835.82,0.1,NA,0,8,2,0,0,4,[2],1.01,0.91
efeb37b5945d,2022-03-29T15:56:36.029Z,2022-03-29T11:05:57Z,98.4550464,36.8834848,2952.66,2905.91,0.3,NA,58,8,2,0,0,4,[2],0.96,0.79
efeb37b5945d,2022-03-31T15:56:28.426Z,2022-03-31T12:59:58Z,98.4514112,36.8821216,2922.38,2875.63,0.4,NA,307.2,8,2,0,0,4,[4],0.94,0.85
efeb37b5945d,2022-04-02T08:51:36.651Z,2022-04-02T08:15:57Z,98.4514688,36.8814688,2976.68,2929.93,1.2,NA,107.6,8,2,0,0,4,[2],0.94,0.81
efeb37b5945d,2022-04-02T15:56:31.78Z,2022-04-02T09:17:58Z,98.4501888,36.8824032,2924.25,2877.5,0.2,NA,124.8,8,2,0,0,4,[2],1.17,0.87
efeb37b5945d,2022-04-02T23:56:57.05Z,2022-04-02T16:55:59Z,98.4422528,36.8780928,2977.25,2930.51,0.3,NA,42.6,8,2,0,0,4,[1],0.95,0.79
efeb37b5945d,2022-02-24T06:16:51.438Z,2022-02-24T06:11:59Z,99.9213056,26.5042592,2199.35,2164.78,0.1,NA,66,8,2,0,0,5,[2],1.2,0.86
efeb37b5945d,2022-02-24T06:21:36.77Z,2022-02-24T06:20:59Z,99.9212416,26.5040384,2212.58,2178.02,0.1,NA,0,8,2,0,0,5,[2],0.97,0.88
efeb37b5945d,2022-02-24T06:56:32.117Z,2022-02-24T06:52:59Z,99.9211584,26.5041728,2220.15,2185.59,0.2,NA,93.1,8,2,0,0,5,[2],1.04,0.92
efeb37b5945d,2022-02-24T07:31:41.841Z,2022-02-24T07:23:58Z,99.9213504,26.5040304,2238.45,2203.89,0.3,NA,220.1,8,2,0,0,5,[2],1.02,0.94
efeb37b5945d,2022-02-24T07:56:37.539Z,2022-02-24T07:33:58Z,99.921344,26.5041136,2167.37,2132.81,0.5,NA,280.7,8,2,0,0,5,[2],0.97,0.93
efeb37b5945d,2022-02-24T08:31:35.589Z,2022-02-24T08:15:58Z,99.9211968,26.5039616,2199.21,2164.64,0.4,NA,343.9,8,2,0,0,5,[2],1.02,0.84
efeb37b5945d,2022-02-25T23:56:38.635Z,2022-02-25T23:55:58Z,99.929344,26.5033264,1933.64,1899.08,0.1,NA,42.4,8,2,0,0,5,[1],1.1,0.85
efeb37b5945d,2022-03-10T15:57:43.298Z,2022-03-10T04:43:57Z,99.6808256,36.3427328,3011.51,2966.35,0.2,NA,0,8,2,0,0,5,[2],0.83,0.95
efeb37b5945d,2022-03-29T05:56:30.283Z,2022-03-29T05:22:00Z,98.453216,36.8822592,2972.17,2925.42,0.1,NA,0,8,2,0,0,5,[2],1.15,0.83
efeb37b5945d,2022-03-29T10:56:38.098Z,2022-03-29T09:55:59Z,98.4516992,36.884864,2946.05,2899.3,1.7,NA,167.3,8,2,0,0,5,"[1,2]",1.04,0.85
efeb37b5945d,2022-03-29T10:56:38.1Z,2022-03-29T10:25:58Z,98.4550144,36.8836416,2901.48,2854.73,0.3,NA,105.7,8,2,0,0,5,[2],1.01,0.9
efeb37b5945d,2022-03-29T15:56:36.03Z,2022-03-29T11:15:58Z,98.4561536,36.8839744,3056.6,3009.85,0.4,NA,340,8,2,0,0,5,[2],0.95,0.85
efeb37b5945d,2022-03-29T15:56:36.039Z,2022-03-29T13:35:56Z,98.4515392,36.8808608,2930.91,2884.16,0.1,NA,0,8,2,0,0,5,[2],1.12,0.88
efeb37b5945d,2022-02-24T06:51:30.857Z,2022-02-24T06:30:00Z,99.9211968,26.5042432,2188.02,2153.46,0.2,NA,50.1,8,2,0,0,6,[2],1.04,0.93
efeb37b5945d,2022-02-24T06:51:32.615Z,2022-02-24T06:51:00Z,99.921088,26.5040048,2279.66,2245.09,0,NA,136.6,8,2,0,0,6,[2],1.05,0.91
efeb37b5945d,2022-03-10T15:57:43.296Z,2022-03-10T04:39:59Z,99.680832,36.34272,3023.32,2978.16,0.1,NA,128.8,8,2,0,0,6,[2],0.83,0.95
efeb37b5945d,2022-03-11T06:26:35.956Z,2022-03-11T06:05:58Z,99.6807936,36.3434752,3002.49,2957.33,0.2,NA,191.4,8,2,0,0,6,[2],0.93,0.81
efeb37b5945d,2022-03-11T06:56:32.732Z,2022-03-11T06:34:59Z,99.6794368,36.342384,2965.75,2920.58,14.7,NA,235.2,8,2,0,0,6,[4],0.92,0.73
efeb37b5945d,2022-04-01T07:56:40.158Z,2022-04-01T07:55:58Z,98.4504832,36.8821536,2890.34,2843.58,0.3,NA,102.8,8,2,0,0,6,[1],1.05,0.83
efeb37b5945d,2022-02-24T06:51:30.864Z,2022-02-24T06:44:00Z,99.9210048,26.5040672,2178.15,2143.58,0.3,NA,79.3,8,2,0,0,7,[2],1.03,0.92
efeb37b5945d,2022-03-11T06:56:32.73Z,2022-03-11T06:33:00Z,99.680832,36.3434368,3035.17,2990.01,0.1,NA,273.7,8,2,0,0,7,[4],1.14,0.85
efeb37b5945d,2022-04-01T23:56:26.19Z,2022-04-01T22:55:58Z,98.4442048,36.8693696,2757.96,2711.23,0.3,NA,287.4,8,2,0,0,7,[1],0.85,0.8
efeb37b5945d,2022-04-02T15:56:34.787Z,2022-04-02T09:36:00Z,98.4488896,36.8829728,2903.67,2856.92,0.3,NA,182.5,8,2,0,0,7,[2],1,0.84
efeb37b5945d,2022-03-29T23:56:58.29Z,2022-03-29T18:56:03Z,98.4319168,36.8755488,2809.27,2762.52,0.4,NA,273.2,8,2,0,0,8,[1],0.94,0.77
efeb37b5945d,2022-02-24T04:36:32.603Z,2022-02-24T04:34:04Z,99.9210432,26.5043328,2274.11,2239.54,0.5,NA,253.1,8,2,0,0,9,[2],1.08,0.86
efeb37b5945d,2022-03-29T07:51:31.587Z,2022-03-29T06:52:04Z,98.453984,36.8825024,2856.45,2809.7,0.1,NA,163.2,8,2,0,0,9,[2],1.35,0.85
efeb37b5945d,2022-03-29T07:56:29.038Z,2022-03-29T07:53:04Z,98.4534464,36.8829664,2935.97,2889.22,0,NA,0,8,2,0,0,10,[2],0.97,0.78
efeb37b5945d,2022-02-24T04:31:37.489Z,2022-02-24T04:26:06Z,99.9212032,26.5042816,2296.57,2262.01,0.1,NA,309.8,8,2,0,0,11,[2],1.03,0.94
efeb37b5945d,2022-03-12T07:56:50.867Z,2022-03-12T07:56:04Z,99.671808,36.4212,3127.47,3082.13,0.3,NA,181.4,8,1,0,0,11,[1],0.95,0.79
efeb37b5945d,2022-02-24T04:36:32.602Z,2022-02-24T04:33:07Z,99.9209088,26.5041792,2302.92,2268.36,1.9,NA,248,8,2,0,0,12,[2],1.09,0.86
efeb37b5945d,2022-02-24T06:06:31.962Z,2022-02-24T06:05:10Z,99.9209792,26.5042464,2193.26,2158.69,0,NA,0,8,2,0,0,15,[2],1.05,0.84
efeb37b5945d,2022-03-14T23:56:27.036Z,2022-03-14T19:56:10Z,99.6818304,36.3423296,3026.88,2981.71,0,NA,0,8,2,0,0,15,[1],0.85,0.83
efeb37b5945d,2022-03-25T15:57:06.549Z,2022-03-25T08:56:11Z,98.4539136,36.882432,2937.61,2890.86,0,NA,0,8,2,0,0,15,[1],1.46,0.8
efeb37b5945d,2022-03-01T07:57:38.177Z,2022-02-28T00:56:10Z,99.905824,26.5202368,2178.2,2143.64,0,NA,0,8,2,0,0,16,[1],0.93,0.77
efeb37b5945d,2022-03-29T23:56:58.292Z,2022-03-29T20:56:09Z,98.4227392,36.8766048,3188.19,3141.43,0.3,NA,151.3,8,2,0,0,16,[1],1.11,0.86
efeb37b5945d,2022-04-02T23:56:57.052Z,2022-04-02T18:56:10Z,98.442464,36.8785216,2966.52,2919.78,0.1,NA,0,8,2,0,0,16,[1],0.89,0.87
efeb37b5945d,2022-03-10T15:57:45.869Z,2022-03-10T05:16:10Z,99.6810368,36.342608,3045.16,2999.99,0,NA,0,8,2,0,0,17,[2],0.82,0.89
efeb37b5945d,2022-04-02T23:56:57.057Z,2022-04-02T23:56:10Z,98.450208,36.8703104,2881.28,2834.56,0.1,NA,226.9,8,2,0,0,17,[1],0.93,0.77
efeb37b5945d,2022-03-04T23:56:42.754Z,2022-03-04T23:56:10Z,99.9128256,26.4913776,2210.9,2176.33,0,NA,0,8,2,0,0,18,[1],1.1,0.93
efeb37b5945d,2022-03-26T23:56:42.121Z,2022-03-26T19:56:10Z,98.4398208,36.8837152,2943.52,2896.76,0.4,NA,194.9,8,2,0,0,18,[1],0.91,0.81
efeb37b5945d,2022-03-27T23:57:24.932Z,2022-03-27T20:56:10Z,98.4568576,36.8774208,2885.18,2838.45,0.1,NA,0,8,2,0,0,18,[1],2.54,0.89
efeb37b5945d,2022-03-10T15:57:48.293Z,2022-03-10T10:56:17Z,99.6805888,36.343248,3004.41,2959.24,0.1,NA,0,8,2,0,0,21,[1],0.95,0.82
efeb37b5945d,2022-03-25T15:57:06.552Z,2022-03-25T11:56:17Z,98.4416064,36.8853216,2932.06,2885.3,0.4,NA,350.8,8,2,0,0,23,[1],1,0.93
efeb37b5945d,2022-03-25T15:57:06.553Z,2022-03-25T12:56:17Z,98.4426944,36.8868128,2942.61,2895.84,0,NA,0,8,2,0,0,23,[1],1.15,0.89
efeb37b5945d,2022-03-25T15:57:06.555Z,2022-03-25T13:56:17Z,98.4427328,36.8867744,2937.52,2890.76,0,NA,0,8,2,0,0,23,[1],0.98,0.8
efeb37b5945d,2022-03-31T07:57:37.125Z,2022-03-30T23:56:17Z,98.433664,36.8724224,2929.14,2882.4,0.1,NA,0,8,2,0,0,23,[1],1.07,0.76
efeb37b5945d,2022-03-18T15:56:44.336Z,2022-03-18T11:56:17Z,99.6829312,36.3422272,3044.13,2998.96,0,NA,0,8,2,0,0,25,[1],0.88,0.92
efeb37b5945d,2022-03-14T23:56:27.039Z,2022-03-14T22:56:30Z,99.6817536,36.3423392,3038.34,2993.17,0,NA,0,8,2,0,0,35,[1],0.97,0.81
efeb37b5945d,2022-04-01T07:56:37.856Z,2022-04-01T05:56:31Z,98.4499136,36.8807488,2961.59,2914.85,12.4,NA,339,8,2,0,0,39,"[1,4]",0.97,0.82
efeb37b5945d,2022-03-18T07:57:08.72Z,2022-03-18T06:56:37Z,99.682656,36.3422048,3022.86,2977.7,0,NA,136.8,8,2,0,0,42,[1],1.21,0.82
efeb37b5945d,2022-04-02T15:56:46.405Z,2022-04-02T13:51:59Z,98.4920128,36.9319712,3066.55,3019.72,3.3,NA,356.8,9,2,0,0,1,[4],0.9,0.78
efeb37b5945d,2022-03-10T15:57:37.947Z,2022-03-10T03:41:55Z,99.7297536,36.189728,3797.68,3752.86,22.8,NA,354.8,9,2,0,0,2,[4],0.81,0.78
efeb37b5945d,2022-03-10T15:57:37.96Z,2022-03-10T03:43:56Z,99.7226176,36.2129248,3791.32,3746.45,20.9,NA,343.8,9,2,0,0,2,[4],0.8,0.79
efeb37b5945d,2022-04-02T06:46:30.744Z,2022-04-02T06:43:57Z,98.4498752,36.8818464,2947.49,2900.74,1.7,NA,109.6,9,2,0,0,2,[2],1.01,0.77
efeb37b5945d,2022-04-02T07:41:31.35Z,2022-04-02T07:09:57Z,98.4513728,36.8820832,2933.21,2886.46,1.7,NA,323,9,2,0,0,2,[2],0.94,0.76
efeb37b5945d,2022-04-02T07:56:27.48Z,2022-04-02T07:55:57Z,98.4511168,36.8816,2982.27,2935.53,0.5,NA,106.9,9,2,0,0,2,"[1,2]",0.87,0.77
efeb37b5945d,2022-04-02T08:56:27.842Z,2022-04-02T08:54:55Z,98.4513024,36.8816544,2939.53,2892.78,0.1,NA,0,9,2,0,0,2,[2],1.03,0.76
efeb37b5945d,2022-04-02T15:56:42.968Z,2022-04-02T13:31:59Z,98.4488512,36.9578432,3098.89,3051.98,12.8,NA,128,9,2,0,0,2,[4],0.89,0.77
efeb37b5945d,2022-04-02T15:56:42.973Z,2022-04-02T13:36:59Z,98.4606848,36.9624928,3142.9,3095.98,12.1,NA,66.8,9,2,0,0,2,[4],1.04,0.73
efeb37b5945d,2022-03-10T15:57:40.637Z,2022-03-10T03:52:56Z,99.674592,36.3155648,3117.93,3072.82,21.6,NA,4.7,9,2,0,0,3,[4],0.79,0.79
efeb37b5945d,2022-03-11T06:26:35.964Z,2022-03-11T06:25:56Z,99.6821568,36.342864,2950.71,2905.55,17,NA,193.5,9,2,0,0,3,[4],0.84,0.73
efeb37b5945d,2022-03-11T07:57:05.556Z,2022-03-11T06:57:55Z,99.6766272,36.3390336,2960.67,2915.51,0.2,NA,356.6,9,2,0,0,3,[2],0.95,0.84
efeb37b5945d,2022-03-11T07:57:05.559Z,2022-03-11T07:25:55Z,99.6761728,36.3375136,2922.46,2877.31,2.7,NA,0.6,9,2,0,0,3,[2],1.01,0.87
efeb37b5945d,2022-03-11T07:57:05.561Z,2022-03-11T07:29:56Z,99.676,36.3374304,2924.19,2879.04,3,NA,259.3,9,2,0,0,3,[2],1.02,0.87
efeb37b5945d,2022-03-11T15:56:41.96Z,2022-03-11T09:36:00Z,99.6761728,36.3389856,3053.44,3008.28,0.2,NA,117.2,9,2,0,0,3,[2],0.92,0.79
efeb37b5945d,2022-03-13T15:56:45.987Z,2022-03-13T08:55:57Z,99.6809152,36.3430432,3025.81,2980.64,0,NA,268.6,9,2,0,0,3,[1],0.91,0.79
efeb37b5945d,2022-03-27T23:57:30.872Z,2022-03-27T23:55:54Z,98.4474496,36.8721152,2948.45,2901.72,0.4,NA,230,9,2,0,0,3,[1],0.95,0.84
efeb37b5945d,2022-03-28T07:56:33.356Z,2022-03-28T06:55:57Z,98.4604864,36.8715328,3014.44,2967.71,0.7,NA,151,9,2,0,0,3,[1],1.05,0.84
efeb37b5945d,2022-03-28T15:56:35.461Z,2022-03-28T11:35:55Z,98.4524032,36.8820608,2963,2916.25,0.3,NA,113.1,9,2,0,0,3,[2],0.86,0.8
efeb37b5945d,2022-03-28T15:56:38.302Z,2022-03-28T12:15:54Z,98.449952,36.8809952,2968.22,2921.47,3.8,NA,224.1,9,2,0,0,3,[2],0.9,0.79
efeb37b5945d,2022-03-28T15:56:38.305Z,2022-03-28T12:56:00Z,98.4502848,36.88112,2987.49,2940.74,0.3,NA,291.5,9,2,0,0,3,"[1,2]",0.92,0.78
efeb37b5945d,2022-03-29T07:51:31.594Z,2022-03-29T07:23:59Z,98.4535232,36.8847328,2836.38,2789.62,0,NA,75.6,9,2,0,0,3,[2],0.92,0.77
efeb37b5945d,2022-03-29T15:56:36.028Z,2022-03-29T10:57:57Z,98.4549632,36.8835648,2940.06,2893.31,0.7,NA,4.5,9,2,0,0,3,[2],0.98,0.89
efeb37b5945d,2022-04-02T06:46:30.732Z,2022-04-02T06:23:58Z,98.4499904,36.8817792,2925.49,2878.74,0.1,NA,359.9,9,2,0,0,3,[2],1.11,0.88
efeb37b5945d,2022-04-02T06:46:30.74Z,2022-04-02T06:36:58Z,98.4496832,36.8818976,2945.02,2898.27,0.1,NA,0,9,2,0,0,3,[2],1.09,0.84
efeb37b5945d,2022-04-02T06:51:32.861Z,2022-04-02T06:46:57Z,98.44992,36.8818432,2939.91,2893.16,0.1,NA,0,9,2,0,0,3,[2],1.03,0.82
efeb37b5945d,2022-04-02T06:51:32.862Z,2022-04-02T06:47:58Z,98.449888,36.881856,2948.6,2901.85,0.5,NA,115.3,9,2,0,0,3,[2],0.91,0.78
efeb37b5945d,2022-04-02T06:51:32.864Z,2022-04-02T06:49:57Z,98.4498688,36.8818944,2941.6,2894.85,0.1,NA,0,9,2,0,0,3,[2],0.91,0.78
efeb37b5945d,2022-04-02T07:41:31.342Z,2022-04-02T06:57:57Z,98.449984,36.8818656,2939.26,2892.51,0.3,NA,108.3,9,2,0,0,3,[2],0.9,0.77
efeb37b5945d,2022-04-02T07:41:31.351Z,2022-04-02T07:11:56Z,98.4513728,36.8820672,2935.41,2888.66,0.5,NA,293.8,9,2,0,0,3,[2],0.9,0.81
efeb37b5945d,2022-04-02T07:41:31.353Z,2022-04-02T07:15:56Z,98.45136,36.8820544,2938.19,2891.44,0.2,NA,171.3,9,2,0,0,3,[2],0.9,0.8
efeb37b5945d,2022-04-02T07:41:33.177Z,2022-04-02T07:36:57Z,98.4510784,36.881984,2939.26,2892.51,0.4,NA,307.7,9,2,0,0,3,[2],0.92,0.78
efeb37b5945d,2022-04-02T07:56:27.477Z,2022-04-02T07:45:56Z,98.4508672,36.8816768,2930.83,2884.08,0.4,NA,279.9,9,2,0,0,3,[2],0.87,0.76
efeb37b5945d,2022-04-02T07:56:27.479Z,2022-04-02T07:51:56Z,98.4508416,36.8816,2921.94,2875.19,0.4,NA,296.4,9,2,0,0,3,[2],0.92,0.75
efeb37b5945d,2022-04-02T07:56:27.479Z,2022-04-02T07:53:56Z,98.4513152,36.8814848,2982.16,2935.41,0.1,NA,163.3,9,2,0,0,3,[2],0.98,0.83
efeb37b5945d,2022-04-02T08:51:36.638Z,2022-04-02T07:57:56Z,98.4511488,36.8816032,2977.01,2930.26,1.6,NA,30.7,9,2,0,0,3,[2],0.87,0.77
efeb37b5945d,2022-04-02T08:51:36.639Z,2022-04-02T07:59:56Z,98.4508672,36.8815488,2931.77,2885.02,0.2,NA,279.8,9,2,0,0,3,[2],1.03,0.82
efeb37b5945d,2022-04-02T08:51:36.64Z,2022-04-02T08:01:56Z,98.4509632,36.88152,2937.48,2890.73,0.4,NA,105.5,9,2,0,0,3,[2],0.95,0.77
efeb37b5945d,2022-04-02T08:51:36.642Z,2022-04-02T08:03:56Z,98.4511168,36.881584,2987.04,2940.29,0.2,NA,99.7,9,2,0,0,3,[2],0.87,0.77
efeb37b5945d,2022-04-02T08:51:39.276Z,2022-04-02T08:33:56Z,98.4514368,36.8815392,2951.21,2904.47,0.3,NA,314.8,9,2,0,0,3,[2],0.88,0.75
efeb37b5945d,2022-04-02T08:51:39.278Z,2022-04-02T08:37:56Z,98.4514624,36.8816,2942.03,2895.28,0.5,NA,353.4,9,2,0,0,3,[2],0.88,0.75
efeb37b5945d,2022-04-02T08:51:39.279Z,2022-04-02T08:39:56Z,98.4515072,36.8815968,2942.25,2895.5,1.2,NA,328.6,9,2,0,0,3,[2],0.88,0.75
efeb37b5945d,2022-04-02T15:56:31.77Z,2022-04-02T08:57:56Z,98.4513792,36.8816416,2997.18,2950.44,0.5,NA,98,9,2,0,0,3,[2],1.13,0.83
efeb37b5945d,2022-04-02T15:56:31.779Z,2022-04-02T09:15:56Z,98.4513856,36.8815712,2941.47,2894.72,1.4,NA,103.2,9,2,0,0,3,[2],1.04,0.78
efeb37b5945d,2022-04-02T15:56:46.401Z,2022-04-02T13:47:00Z,98.4990912,36.9467936,3103.42,3056.56,7.9,NA,67.1,9,2,0,0,3,[4],1,0.78
efeb37b5945d,2022-04-02T15:56:46.402Z,2022-04-02T13:48:00Z,98.5003328,36.9400448,3101.66,3054.81,24.1,NA,200.7,9,2,0,0,3,[4],1,0.78
efeb37b5945d,2022-04-02T15:56:46.403Z,2022-04-02T13:50:01Z,98.4926272,36.9235392,3100.31,3053.49,8.5,NA,29.1,9,2,0,0,3,[4],1,0.78
efeb37b5945d,2022-04-02T15:56:46.404Z,2022-04-02T13:51:00Z,98.491488,36.9280288,3083.21,3036.38,7.2,NA,19.4,9,2,0,0,3,[4],1,0.78
efeb37b5945d,2022-04-02T15:56:46.408Z,2022-04-02T13:56:00Z,98.4958784,36.9195296,3038.07,2991.26,21.7,NA,209.9,9,2,0,0,3,"[1,4]",0.9,0.78
efeb37b5945d,2022-03-11T06:56:32.723Z,2022-03-11T06:26:57Z,99.6804992,36.3403904,2942.55,2897.39,0.4,NA,54.8,9,2,0,0,4,[4],0.84,0.73
efeb37b5945d,2022-03-11T06:56:32.728Z,2022-03-11T06:30:57Z,99.6818624,36.33936,2964.97,2919.81,21.1,NA,86.3,9,2,0,0,4,[4],0.82,0.73
efeb37b5945d,2022-03-11T07:57:05.56Z,2022-03-11T07:27:56Z,99.6760192,36.3374624,2936.83,2891.67,1.8,NA,333.3,9,2,0,0,4,[2],1.01,0.87
efeb37b5945d,2022-03-12T07:56:50.865Z,2022-03-12T06:55:58Z,99.6710528,36.4212928,3056.52,3011.18,9.9,NA,243.7,9,2,0,0,4,"[1,4]",0.83,0.78
efeb37b5945d,2022-03-12T07:56:50.866Z,2022-03-12T06:57:57Z,99.6703232,36.421632,3031.46,2986.12,0.2,NA,312.6,9,2,0,0,4,[4],0.83,0.77
efeb37b5945d,2022-03-28T15:56:38.308Z,2022-03-28T13:46:01Z,98.4503424,36.880944,2957.79,2911.04,2.7,NA,41.4,9,2,0,0,4,[2],0.94,0.77
efeb37b5945d,2022-03-29T07:51:33.77Z,2022-03-29T07:47:58Z,98.453248,36.882912,2968.19,2921.44,0,NA,0,9,2,0,0,4,[2],0.94,0.79
efeb37b5945d,2022-03-29T07:51:33.771Z,2022-03-29T07:49:58Z,98.4532288,36.8829312,2968.2,2921.45,0.8,NA,125.2,9,2,0,0,4,[2],0.94,0.79
efeb37b5945d,2022-03-29T07:51:33.772Z,2022-03-29T07:50:59Z,98.4532288,36.882832,2968.2,2921.45,0.3,NA,68.5,9,2,0,0,4,[2],0.94,0.78
efeb37b5945d,2022-03-29T10:56:35.93Z,2022-03-29T07:59:58Z,98.4537664,36.8830144,2938.36,2891.61,0,NA,0,9,2,0,0,4,[2],0.93,0.77
efeb37b5945d,2022-03-29T10:56:35.931Z,2022-03-29T08:05:58Z,98.4539968,36.8829792,2955.86,2909.11,0.1,NA,0,9,2,0,0,4,[2],0.93,0.75
efeb37b5945d,2022-03-29T15:56:37.723Z,2022-03-29T13:55:56Z,98.4515008,36.880832,2929.37,2882.63,0.5,NA,65.1,9,2,0,0,4,[1],0.91,0.78
efeb37b5945d,2022-02-24T06:51:30.861Z,2022-02-24T06:37:59Z,99.9210944,26.5041072,2181.68,2147.11,0.3,NA,142,9,2,0,0,5,[2],0.99,0.91
efeb37b5945d,2022-02-24T07:16:28.466Z,2022-02-24T07:14:59Z,99.9212864,26.5040736,2207.15,2172.59,0.6,NA,222.1,9,2,0,0,5,[2],0.93,0.93
efeb37b5945d,2022-03-11T06:26:35.962Z,2022-03-11T06:21:57Z,99.6816576,36.3430528,3027.25,2982.08,0.2,NA,312.8,9,2,0,0,5,[2],0.83,0.73
efeb37b5945d,2022-03-11T06:56:32.726Z,2022-03-11T06:28:58Z,99.680032,36.3386848,2933.57,2888.42,4.5,NA,295.7,9,2,0,0,5,[4],0.84,0.73
efeb37b5945d,2022-03-11T07:57:05.555Z,2022-03-11T06:56:58Z,99.6766208,36.3390208,2965.03,2919.87,0,NA,228.4,9,2,0,0,5,[2],0.95,0.84
efeb37b5945d,2022-03-11T07:57:05.557Z,2022-03-11T07:05:57Z,99.676512,36.3390048,2970.57,2925.41,0.3,NA,232.2,9,2,0,0,5,[2],0.96,0.85
efeb37b5945d,2022-03-11T07:57:05.558Z,2022-03-11T07:15:58Z,99.675776,36.3382176,2997.58,2952.43,0.1,NA,0,9,1,0,0,5,[2],0.98,0.86
efeb37b5945d,2022-03-12T07:56:50.867Z,2022-03-12T06:58:59Z,99.6704192,36.4217024,3028.04,2982.7,0.3,NA,144.7,9,2,0,0,5,[4],0.83,0.77
efeb37b5945d,2022-03-27T07:56:26.623Z,2022-03-27T00:56:00Z,98.444928,36.8814496,2949.06,2902.31,0.4,NA,42.2,9,2,0,0,5,[1],0.9,0.76
efeb37b5945d,2022-03-29T10:56:38.094Z,2022-03-29T09:15:59Z,98.4484736,36.8851552,3196.98,3150.22,0.1,NA,0,9,2,0,0,5,[2],0.83,0.78
efeb37b5945d,2022-04-02T15:56:34.789Z,2022-04-02T09:46:58Z,98.4502016,36.88256,2936.58,2889.83,1.9,NA,331.5,9,2,0,0,5,[4],0.87,0.8
